cell_id,cycle,QDischarge,QCharge,IR,Tmax,Tavg,chargetime
cell_1,554.0,1.0669525,1.0667516,0.016932175,35.460037,32.255449617566356,13.425871666666353
cell_1,555.0,1.0669626,1.0667371,0.016931288,35.54084,32.29886721570397,13.341393333333933
cell_1,556.0,1.066976,1.0666859,0.016934494,35.308186,32.164299429752084,13.341314999999788
cell_1,557.0,1.0666664,1.066456,0.017032826,34.889107,31.82585663119926,13.425695000000026
cell_1,558.0,1.0662968,1.0660988,0.017154783,34.539024,31.33721537921842,13.42575333333322
cell_1,559.0,1.0662825,1.0661098,0.017256055,34.530991,31.258837526842594,13.341253333333103
cell_1,560.0,1.0661194,1.065991,0.017208653,34.491169,31.21949765298509,13.34175333333357
cell_1,561.0,1.0661035,1.06589,0.017189093,34.59243,31.24960521813286,13.341359999999986
cell_1,562.0,1.0659684,1.0657903,0.017236257,34.62178,31.19647896322868,13.425998333333215
cell_1,563.0,1.065949,1.0657158,0.017236248,34.632637,31.190906742574285,13.341484999999132
cell_1,564.0,1.0659037,1.0656668,0.017266223,34.541851,31.15302927614683,13.425763333333695
cell_1,565.0,1.0654906,1.0653094,0.017249895,34.526051,31.133884546132332,13.341308333332806
cell_1,566.0,1.0657517,1.0655622,0.017272176,34.515083,31.122233370438007,13.425536666666934
cell_1,567.0,1.0657641,1.0655384,0.017266262,34.635681,31.188183040375588,13.341379999999965
cell_1,568.0,1.065729,1.0655322,0.017259147,34.613224,31.250693470260195,13.425688333333044
cell_1,569.0,1.0656277,1.0654457,0.017257649,34.535721,31.19601597399103,13.341238333333362
cell_1,570.0,1.0657018,1.0654486,0.017248938,34.579945,31.212070946046545,13.341451666667126
cell_1,571.0,1.0656483,1.0654259,0.017237196,34.593494,31.16895307825297,13.341503333333337
cell_1,572.0,1.065672,1.0654268,0.017251976,34.629818,31.243347146703755,13.341354999999748
cell_1,573.0,1.0656781,1.0654817,0.017209135,34.640728,31.30582981555161,13.341563333334246
cell_1,574.0,1.0656967,1.0655158,0.017203975,34.568249,31.323346108378892,13.42603999999992
cell_1,575.0,1.0655175,1.0653533,0.017197616,34.650494,31.3406711494465,13.341381666666711
cell_1,576.0,1.0655419,1.0653211,0.017223552,34.827351,31.39020346543771,13.341770000000057
cell_1,577.0,1.0656681,1.0654472,0.01714766,34.994534,31.602631902104342,13.341701666666665
cell_1,578.0,1.0654966,1.0652694,0.017092275,35.11647,31.830631381083514,13.341471666666667
cell_1,579.0,1.0658002,1.0655648,0.017049005,35.195328,31.92967397010863,13.425663333333326
cell_1,580.0,1.0658005,1.065557,0.017031204,35.122967,31.91702917737559,13.34140833333334
cell_1,581.0,1.0657413,1.065516,0.017031794,35.150692,31.940607272391517,13.425819999999991
cell_1,582.0,1.0656878,1.0654646,0.017054521,35.011463,31.857065945340427,13.341909999999977
cell_1,583.0,1.0656315,1.0653334,0.017075878,34.736698,31.601513870353592,13.426234999999966
cell_1,584.0,1.0652661,1.0650814,0.017227136,34.535896,31.256878615661616,13.341533333333306
cell_1,585.0,1.0653294,1.0651077,0.017183335,34.566158,31.304188882027603,13.341265000000021
cell_1,586.0,1.0652108,1.0650175,0.017177705,34.596306,31.313196693345365,13.426121666666708
cell_1,587.0,1.0651203,1.0649072,0.017176943,34.851994,31.388907329368667,13.341781666666671
cell_1,588.0,1.0650508,1.0648364,0.017219266,34.823788,31.39057248699545,13.341693333333266
cell_1,589.0,1.0651052,1.0648532,0.017255569,34.74152,31.36126323481415,13.425791666666676
cell_1,590.0,1.0651027,1.0648937,0.01722339,34.737591,31.39461913815185,13.426285000000037
cell_1,591.0,1.0650758,1.0648568,0.017231358,34.720562,31.402007359783553,13.425898333333317
cell_1,592.0,1.0650041,1.0647486,0.017222479,34.687782,31.383748774931355,13.341330000000017
cell_1,593.0,1.0649749,1.0647503,0.017231643,34.662895,31.375280218978055,13.425778333333316
cell_1,594.0,1.0643476,1.0641253,0.017232651,34.661495,31.399719133763917,13.341293333333427
cell_1,595.0,1.0647618,1.0645723,0.017222352,34.595104,31.295600726775984,13.425785000000056
cell_1,596.0,1.0640988,1.0638454,0.01725053,34.498493,31.223449844859818,13.341306666666666
cell_1,597.0,1.0642334,1.0639502,0.017229715,34.717609,31.273273576363586,13.341741666666712
cell_1,598.0,1.0646572,1.0644267,0.01719507,34.856583,31.38894210781674,13.341294999999809
cell_1,599.0,1.0639622,1.0637227,0.017192772,34.82663,31.486929787992526,13.34136833333323
cell_1,600.0,1.0645441,1.0643159,0.017207958,34.852177,31.41998304963903,13.425778333333437
cell_1,601.0,1.0645494,1.06437,0.017200228,34.810993,31.411765842057733,13.341366666666726
cell_1,602.0,1.0643867,1.0641607,0.017258503,34.580738,31.25291255932216,13.34126166666659
cell_1,603.0,1.0643773,1.0641085,0.01725525,34.545055,31.178504000921645,13.425763333333453
cell_1,604.0,1.0643572,1.0641428,0.017234065,34.718563,31.260349967391335,13.341320000000026
cell_1,605.0,1.0644194,1.0641587,0.017209513,34.643391,31.300870534635873,13.341273333333326
cell_1,606.0,1.0643845,1.0641546,0.017214583,34.613049,31.27278977707004,13.34133166666652
cell_1,607.0,1.0643368,1.0640991,0.017210927,34.518795,31.19772529486023,13.425571666666656
cell_1,608.0,1.0642618,1.0640298,0.017248424,34.500153,31.151076650317993,13.341211666666641
cell_1,609.0,1.0642712,1.0640463,0.017220488,34.533714,31.19892267776779,13.341276666666575
cell_1,610.0,1.0643252,1.0640625,0.017200431,34.57835,31.319813121731283,13.341291666666802
cell_1,611.0,1.064249,1.0640212,0.017183289,34.806705,31.347574725671922,13.425746666666722
cell_1,612.0,1.0641937,1.0639794,0.017213006,34.854919,31.359167097096176,13.341195000000152
cell_1,613.0,1.0641612,1.0639411,0.017216545,34.818348,31.3405345844875,13.341330000000017
cell_1,614.0,1.0640829,1.063869,0.017209563,34.684189,31.358862750452076,13.341566666666768
cell_1,615.0,1.0640795,1.0638537,0.017227357,34.691769,31.365934136899348,13.425814999999906
cell_1,616.0,1.0640098,1.0638198,0.017221328,34.647945,31.369107538248873,13.341713333333367
cell_1,617.0,1.062997,1.0627652,0.017245479,34.604961,31.371159626740955,13.425841666666626
cell_1,618.0,1.063154,1.06292,0.017241307,34.620552,31.36167849722734,13.42582500000038
cell_1,619.0,1.0626298,1.0625235,0.01723179,34.660748,31.382444220322895,13.341556666666778
cell_1,620.0,1.063615,1.0634063,0.017250579,34.637142,31.28053661983468,13.425766666666702
cell_1,621.0,1.0636686,1.0634278,0.017242046,34.727341,31.35277893530502,13.341553333333286
cell_1,622.0,1.0636194,1.0634145,0.017253192,34.676308,31.33173275956289,13.34146166666663
cell_1,623.0,1.0636232,1.063388,0.017257456,34.595947,31.26656220219576,13.425793333333665
cell_1,624.0,1.0635386,1.0633551,0.01726271,34.584816,31.214657052919684,13.426166666666782
cell_1,625.0,1.063617,1.06336,0.017253704,34.735344,31.323228362162215,13.42603833333366
cell_1,626.0,1.0636234,1.0634108,0.017215664,34.936764,31.43128284959714,13.425940000000022
cell_1,627.0,1.0635642,1.0633562,0.017232427,34.780022,31.46068380388522,13.426243333333211
cell_1,628.0,1.0635012,1.0633351,0.017226782,34.708569,31.383695086330924,13.425988333333226
cell_1,629.0,1.0633682,1.0631511,0.017255731,34.736492,31.288243463302795,13.426081666666626
cell_1,630.0,1.0633615,1.0631816,0.017240157,34.810143,31.372155286238605,13.426228333333468
cell_1,631.0,1.0634691,1.0632224,0.017185669,34.8489,31.513170928838914,13.425983333333473
cell_1,632.0,1.0634447,1.0632386,0.017166071,34.920567,31.569713943294392,13.341356666666979
cell_1,633.0,1.0634449,1.0632021,0.017156536,34.88253,31.564315089766595,13.341673333333166
cell_1,634.0,1.0628321,1.0626285,0.017183589,34.753277,31.488137327883724,13.341333333333022
cell_1,635.0,1.0622646,1.0620636,0.017214568,34.682751,31.426104697807403,13.426501666666688
cell_1,636.0,1.063068,1.0628071,0.017234327,34.494473,31.172627988990786,13.425856666666611
cell_1,637.0,1.0631609,1.0629641,0.017206462,34.626366,31.26300436999997,13.341439999999904
cell_1,638.0,1.0622852,1.0620487,0.017218266,34.770973,31.449532835061213,13.426271666666919
cell_1,639.0,1.0631012,1.062915,0.017224133,34.965767,31.470705926335146,13.341501666667076
cell_1,640.0,1.0630679,1.0629184,0.017214658,34.83551,31.398048367145364,13.341411666666682
cell_1,641.0,1.0630156,1.0628334,0.017196514,34.822639,31.451873529884033,13.341475000000113
cell_1,642.0,1.062974,1.0627823,0.017222574,34.819439,31.43842224021836,13.425880000000083
cell_1,643.0,1.0626874,1.0624521,0.01722241,34.835011,31.50158111373978,13.42624166666695
cell_1,644.0,1.0628955,1.0627236,0.017210389,34.69215,31.400262151793928,13.34170499999988
cell_1,645.0,1.062911,1.0627242,0.017225007,34.935364,31.458506544959118,13.341379999999965
cell_1,646.0,1.0622579,1.0620565,0.017239273,34.858273,31.51149440805121,13.341473333333367
cell_1,647.0,1.0627024,1.0625367,0.017217962,34.824524,31.499501954337916,13.426036666666429
cell_1,648.0,1.0627359,1.0625451,0.01719966,34.806133,31.491921307552285,13.425788333333427
cell_1,649.0,1.0626379,1.062429,0.017246801,34.763603,31.409282830922276,13.341403333333437
cell_1,650.0,1.0625808,1.0623934,0.017275734,34.684288,31.30064497354015,13.341258333333341
cell_1,651.0,1.062655,1.062459,0.017222809,34.798195,31.431222977632856,13.425551666666676
cell_1,652.0,1.0627465,1.062554,0.017201124,35.040638,31.586586522058816,13.425700000000264
cell_1,653.0,1.0625139,1.062326,0.017160054,35.121151,31.6204027472222,13.341263333333579
cell_1,654.0,1.0625679,1.0623894,0.017218782,34.991764,31.57655608874659,13.341341666666752
cell_1,655.0,1.0622888,1.0621407,0.017229998,34.77216,31.500169424670485,13.34154166666655
cell_1,656.0,1.0622468,1.0620618,0.017279105,34.694687,31.27092897771586,13.341481666667097
cell_1,657.0,1.061606,1.0614158,0.017264849,34.673615,31.360898768060828,13.425766666666702
cell_1,658.0,1.0620822,1.0618637,0.01723206,34.761536,31.415462765466355,13.425746666667207
cell_1,659.0,1.0620933,1.0619361,0.017221626,34.755699,31.427742703806846,13.341361666666732
cell_1,660.0,1.0621996,1.0620027,0.017218024,34.818607,31.375912711349336,13.341276666666575
cell_1,661.0,1.0621279,1.0619427,0.01723459,34.749977,31.32758728186045,13.341413333332943
cell_1,662.0,1.0620153,1.0618047,0.01724685,34.719437,31.340603925992795,13.341379999999965
cell_1,663.0,1.062043,1.0618054,0.017258525,34.651875,31.148214958105605,13.3412666666661
cell_1,664.0,1.0621222,1.0619165,0.017233133,34.899269,31.37981452584668,13.341263333333579
cell_1,665.0,1.06215,1.0619318,0.017217746,34.879814,31.47743313186812,13.341345000000244
cell_1,666.0,1.0620853,1.0618794,0.017186707,34.92535,31.504306268226824,13.34134666666699
cell_1,667.0,1.0620228,1.0618355,0.017182214,34.839485,31.538867559777632,13.341341666666752
cell_1,668.0,1.0620464,1.0618424,0.017193032,34.817852,31.53646866788661,13.341293333334033
cell_1,669.0,1.0614345,1.0612377,0.017194148,34.889935,31.53268002483906,13.341353333333002
cell_1,670.0,1.0619992,1.0617558,0.017195344,35.03653,31.55586145388135,13.341396666666453
cell_1,671.0,1.0617864,1.0616391,0.017211951,34.711868,31.483960380995526,13.42593666666653
cell_1,672.0,1.0618092,1.0616087,0.01723866,34.751831,31.468005115837155,13.341383333333457
cell_1,673.0,1.0617851,1.0616763,0.017227771,34.839558,31.46986802421527,13.426085000000118
cell_1,674.0,1.0617462,1.0615511,0.01720649,35.203896,31.5406442309759,13.341690000000138
cell_1,675.0,1.0617322,1.0615095,0.017243028,34.952454,31.534582104147486,13.34166499999992
cell_1,676.0,1.0616994,1.061487,0.017215354,34.946499,31.534232812789668,13.341329999999532
cell_1,677.0,1.0617119,1.0615325,0.017226242,35.009014,31.636873426110572,13.426025000000179
cell_1,678.0,1.061649,1.0614556,0.017225418,34.866943,31.560068014665422,13.341675000000397
cell_1,679.0,1.0616878,1.0614918,0.017209755,34.887352,31.569348977127156,13.34180500000075
cell_1,680.0,1.061651,1.0614626,0.017223816,34.849819,31.504163656836507,13.341336666666514
cell_1,681.0,1.0615275,1.0613471,0.017150074,35.053867,31.645958648232106,13.341329999999532
cell_1,682.0,1.061286,1.0611465,0.017245244,34.743145,31.44965131918814,13.42569333333328
cell_1,683.0,1.0611457,1.060975,0.017289471,34.65205,31.265925763205857,13.425640000000325
cell_1,684.0,1.0608976,1.0606325,0.01727036,34.760067,31.34205992712179,13.425689999999788
cell_1,685.0,1.0612249,1.0609907,0.017225714,34.872097,31.468320305100214,13.42568166666703
cell_1,686.0,1.0612642,1.0610287,0.017209392,34.935055,31.516645082949232,13.42557833333364
cell_1,687.0,1.0613167,1.0610517,0.017185457,35.03632,31.6460344183487,13.34122666666711
cell_1,688.0,1.0612727,1.0610528,0.017165905,34.992172,31.688099609403213,13.425658333332589
cell_1,689.0,1.0612595,1.061012,0.017162241,34.794296,31.587371969613184,13.426003333333453
cell_1,690.0,1.0611103,1.0608448,0.01721276,35.003952,31.40008945227471,13.341491666666116
cell_1,691.0,1.0610359,1.0608277,0.017223639,34.757877,31.481872371563956,13.341316666666534
cell_1,692.0,1.0611607,1.0609161,0.017213112,34.955227,31.557207252697815,13.425781666666929
cell_1,693.0,1.0610768,1.0608991,0.017176328,34.863033,31.56335642962965,13.341249999999611
cell_1,694.0,1.0610906,1.060849,0.017184021,35.08923,31.61721329029309,13.4258050000004
cell_1,695.0,1.0607498,1.0604647,0.017184183,35.053188,31.627483091666782,13.426241666667435
cell_1,696.0,1.0608006,1.0606643,0.017218234,34.711735,31.45011220874228,13.4258050000004
cell_1,697.0,1.0609204,1.0606955,0.017225623,34.995842,31.524073879182147,13.34121499999989
cell_1,698.0,1.0610584,1.0608215,0.0171424,35.243587,31.8321179080982,13.425628333333103
cell_1,699.0,1.0611581,1.060932,0.017084228,35.416687,32.042126172884515,13.341773333333549
cell_1,700.0,1.0611919,1.0609747,0.017046191,35.513947,32.12397825203988,13.34143833333316
cell_1,701.0,1.0612049,1.0609943,0.01702689,35.588367,32.24174704336045,13.34142166666667
cell_1,702.0,1.0612075,1.0610058,0.017009478,35.625481,32.30792231465929,13.425911666666313
cell_1,703.0,1.0610589,1.0608724,0.017015968,35.630569,32.31697954995503,13.426166666666782
cell_1,704.0,1.0611665,1.0609554,0.016995052,35.543957,32.321794097297314,13.34146166666663
cell_1,705.0,1.0611105,1.0609269,0.017001921,35.568699,32.2794419185318,13.425601666667111
cell_1,706.0,1.0609108,1.06071,0.017016128,35.459034,32.23172716496754,13.341316666666534
cell_1,707.0,1.0609572,1.0607245,0.0170468,35.369896,32.121406903079716,13.34132666666701
cell_1,708.0,1.0606366,1.0604961,0.017062288,35.563587,32.18820859283695,13.341341666666752
cell_1,709.0,1.0605878,1.0603992,0.017011255,35.971897,32.537564776616016,13.425658333332589
cell_1,710.0,1.0611516,1.0609572,0.016878944,36.406792,32.9851827094718,13.42583333333314
cell_1,711.0,1.0612876,1.0610473,0.016748622,36.763458,33.506031170979654,13.426013333333929
cell_1,712.0,1.0614338,1.061183,0.016638821,37.089985,33.88269708348792,13.42589666666657
cell_1,713.0,1.0609235,1.0607021,0.016573844,37.309761,34.23181468520262,13.341586666666748
cell_1,714.0,1.0611922,1.0609516,0.016531954,37.404819,34.40691972211724,13.341573333333335
cell_1,715.0,1.0607669,1.0605401,0.01650315,37.484043,34.52567111590035,13.341386666666676
cell_1,716.0,1.0614119,1.0611483,0.016486162,37.27169,34.38142693761467,13.341378333333342
cell_1,717.0,1.0612907,1.061085,0.016556518,36.775589,33.92432237408092,13.426138333333316
cell_1,718.0,1.06069,1.0605152,0.016694276,36.317245,33.39428389554948,13.425698333333306
cell_1,719.0,1.0600556,1.0598274,0.016843822,35.819778,32.85349122650379,13.341423333333356
cell_1,720.0,1.0603125,1.0601063,0.016978746,35.470406,32.33869455959963,13.341319999999966
cell_1,721.0,1.0599395,1.0598041,0.017067948,35.255787,32.005480592386334,13.34108166666665
cell_1,722.0,1.0601275,1.059936,0.017119197,35.131454,31.815183482789863,13.425948333333327
cell_1,723.0,1.0590494,1.0587964,0.01715962,35.022072,31.782161656787796,13.341874999999952
cell_1,724.0,1.0598896,1.0596838,0.017176839,35.02346,31.619312622676556,13.341559999999966
cell_1,725.0,1.0599023,1.0596906,0.017186884,34.989319,31.599370471889387,13.341359999999986
cell_1,726.0,1.0598507,1.0596666,0.01718544,35.046001,31.60098133935028,13.341516666666575
cell_1,727.0,1.0598731,1.0596559,0.017180249,35.003613,31.640719168353236,13.425964999999996
cell_1,728.0,1.0598394,1.059623,0.017179485,35.152931,31.73091309837541,13.341426666666667
cell_1,729.0,1.0597771,1.0595918,0.017181443,35.177742,31.788631225045357,13.341688333333392
cell_1,730.0,1.0597558,1.0595644,0.017182808,35.027607,31.718131813761502,13.34125499999997
cell_1,731.0,1.0596892,1.0594956,0.017186088,35.056541,31.68041766814551,13.341359999999986
cell_1,732.0,1.0597079,1.0594953,0.017168006,35.123055,31.73358499999999,13.425795000000047
cell_1,733.0,1.0597332,1.0595069,0.017146057,35.232449,31.8103978526037,13.425921666666666
cell_1,734.0,1.0597006,1.0594984,0.017122997,35.232079,31.82941361116286,13.341424999999921
cell_1,735.0,1.0593653,1.0591558,0.017126102,35.460636,32.00771460881798,13.42610999999985
cell_1,736.0,1.0597396,1.0595031,0.017067099,35.689713,32.286300098464324,13.341376666666717
cell_1,737.0,1.0589978,1.0587391,0.016969819,35.991158,32.693407928503355,13.34144166666665
cell_1,738.0,1.0596651,1.0594234,0.016888622,36.189293,32.935763651359004,13.341583333333498
cell_1,739.0,1.059518,1.0592335,0.016830821,36.321239,33.16068873644862,13.42574999999997
cell_1,740.0,1.059467,1.0592234,0.016786324,36.382824,33.27338001767443,13.34138833333321
cell_1,741.0,1.0599482,1.059732,0.016776269,36.432537,33.31379102245092,13.425880000000083
cell_1,742.0,1.0601047,1.059852,0.016753647,36.42321,33.34086963533839,13.425788333333184
cell_1,743.0,1.059827,1.0595512,0.0167675,36.146965,33.131131612570385,13.426001666666707
cell_1,744.0,1.0599027,1.0596886,0.016858533,35.758091,32.72627558439197,13.425828333333387
cell_1,745.0,1.0592531,1.0590389,0.016991112,35.406818,32.29790221633759,13.426110000000092
cell_1,746.0,1.059309,1.0591348,0.017084146,35.169144,31.91956865225392,13.425990000000214
cell_1,747.0,1.0591596,1.0589526,0.017137876,35.045677,31.736824819507813,13.341316666666778
cell_1,748.0,1.0589339,1.0587288,0.017183449,34.997379,31.626060627451047,13.4259666666665
cell_1,749.0,1.0589665,1.0587726,0.017201858,34.865158,31.53418900919952,13.341463333333376
cell_1,750.0,1.0589323,1.0586872,0.017212354,34.799168,31.52779156494105,13.426151666666556
cell_1,751.0,1.0588608,1.0586367,0.017224969,34.811214,31.44683752865068,13.341931666666884
